epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,1755.27,0.71012,0.25481,0.84071,0.98047,0.98183,0.99222,0.86552,0.92169,0.30779,0.83589,3.11268e-05,3.11268e-05,3.11268e-05
138,1767.87,0.73037,0.25733,0.84359,0.98022,0.98141,0.99221,0.87814,0.85618,0.29925,0.83281,2.82345e-05,2.82345e-05,2.82345e-05
139,1781.18,0.72535,0.25846,0.84759,0.98045,0.98118,0.99218,0.86617,0.91977,0.30649,0.83533,2.55513e-05,2.55513e-05,2.55513e-05
140,1793.74,0.72134,0.25859,0.84522,0.9793,0.98276,0.99227,0.86698,0.91407,0.30478,0.8346,2.30784e-05,2.30784e-05,2.30784e-05
141,1806.25,0.71856,0.25647,0.84554,0.97913,0.98332,0.99232,0.8629,0.93503,0.30708,0.83604,2.08169e-05,2.08169e-05,2.08169e-05
142,1818.78,0.70131,0.25525,0.84188,0.97935,0.98301,0.99249,0.86451,0.92643,0.30519,0.83469,1.87678e-05,1.87678e-05,1.87678e-05
143,1831.3,0.72511,0.25761,0.84414,0.97869,0.98432,0.99244,0.86614,0.91598,0.30453,0.83437,1.6932e-05,1.6932e-05,1.6932e-05
144,1843.95,0.7137,0.25735,0.84175,0.98257,0.9809,0.99248,0.87323,0.88322,0.30039,0.8325,1.53102e-05,1.53102e-05,1.53102e-05
145,1856.47,0.72627,0.26084,0.84322,0.98002,0.98247,0.99233,0.86899,0.90196,0.30213,0.83339,1.39032e-05,1.39032e-05,1.39032e-05
146,1869.13,0.71693,0.25567,0.84381,0.98181,0.98049,0.99249,0.86722,0.91987,0.30322,0.83343,1.27117e-05,1.27117e-05,1.27117e-05
147,1882.01,0.70931,0.25418,0.84201,0.9807,0.98216,0.99243,0.86267,0.94082,0.30638,0.83468,1.1736e-05,1.1736e-05,1.1736e-05
148,1894.83,0.71152,0.25518,0.84187,0.98184,0.98237,0.99262,0.86766,0.92088,0.30216,0.83352,1.09768e-05,1.09768e-05,1.09768e-05
149,1907.56,0.71564,0.2554,0.84577,0.98297,0.98147,0.99256,0.86801,0.91415,0.3025,0.83314,1.04342e-05,1.04342e-05,1.04342e-05
150,1920.16,0.7148,0.25699,0.84288,0.98343,0.98158,0.99264,0.86966,0.90915,0.30137,0.83311,1.01086e-05,1.01086e-05,1.01086e-05
